Men with crowns of leaves stand in a downpour.	crowns leaves downpour men stand.
A mother helping her small daughter with her skis on a sunny day on the slopes.	daughter sunny her small slopes day her helping skis mother.
Two men boxing a ring while one boxer is hitting the other.	boxer other hitting two men ring boxing one while.
Two people are smiling at the camera as they ski up a snowy mountain.	ski up smiling mountain they as people snowy camera two.
A skateboarder uses a half pipe while people look on.	uses skateboarder people while pipe half look on.
A boy wearing a yellow hat and a shirt that says "Elmo", is pointing to his forehead.	"elmo", wearing hat shirt that yellow boy says his pointing to forehead.
An adult and a child are wearing ski equipment in the snow.	equipment ski snow adult child wearing.
These two people are using the oars to navigate in the ocean.	oars using to two people navigate these ocean.
A group of kids doing exercises in a gym.	exercises kids doing gym group.
A little boy skating on his board and ready to take a flip.	ready little board flip his take boy skating to.
Two men are duking it out in a boxing ring.	it two duking out ring boxing men.
A young asian girl is sliding down a pole on outdoor playground equipment.	equipment playground pole girl down sliding young asian outdoor.
Musician in the middle of a large crowd.	musician crowd middle large.
A little girl in a yellow dress with red flowers blows a whistle.	dress whistle blows little flowers red yellow girl.
A little boy has his index finger in his mouth.	boy index finger has little his his mouth.
A man in a blue rain jacket fishing during a rainstorm.	rain man during fishing blue rainstorm jacket.
Young man is skating on a road; on a sunny day.	sunny road; young day man skating.
A man with ice-climbing gear climbs on a sheet of ice.	ice-climbing ice sheet climbs man gear.
A group of people are standing on a mountain in the snow.	snow people group mountain standing.
A young girl with long brown hair and a red sled plays in the snow.	long snow young sled brown red hair girl plays.
Various people on a pier overlooking the ocean.	people overlooking various ocean pier.
An exited girl in a bright pink shirt is observed by another girl in a light pink shirt.	observed exited by light shirt shirt pink girl bright girl another pink.
A peasant farmer plowing his field with the aid of two oxen.	plowing two his farmer aid peasant field oxen.
A man is sitting on a rock high up in the mountains.	mountains up rock man sitting high.
A man in gray on a rocky cliff, overlooking the mountains.	gray overlooking rocky mountains man cliff,.
An older man is sitting on a bus looking out at the scenery.	scenery looking out man sitting bus older.
An innocent child exploring what nature has to offer	innocent offer to has exploring nature what child.
Two men with orange safety hats are inspecting the stump of a recently cut down tree.	men recently inspecting down orange two tree cut hats stump safety.
A young girl sits in the grass, admiring a tiny plant.	grass, admiring young plant girl sits tiny.
Two boys try to eat a banana and an apple on the couch, but they are distracted by astonishment.	couch, apple eat banana they but distracted try boys by two to astonishment.
A girl is sitting on a guy's lap at a party.	party guy's lap sitting girl.
A woman in orange work clothes next to a large blue trashcan is helping a man sweep some dirt and water into a dustpan.	orange man sweep blue some dustpan next water helping clothes dirt woman trashcan large work into to.
A man sweeps outside while carrying a baby on his back in a holder.	while back outside holder his man baby carrying sweeps.
A body modifier enjoys a beer while relaxing on a nice sunny day.	while day relaxing beer enjoys body nice sunny modifier.
DJ guys being stupid for the camera.	dj stupid guys being camera.
